"set","ensembl","quelle"
"S_MASCHINE","ENSG00000185088","GO via org.Hs.eg.db 3.20.0, Abruf 2026-08-18"
"S_MASCHINE","ENSG00000169251","GO via org.Hs.eg.db 3.20.0, Abruf 2026-08-18"
"S_MASCHINE","ENSG00000125445","GO via org.Hs.eg.db 3.20.0, Abruf 2026-08-18"
"S_MASCHINE","ENSG00000122140","GO via org.Hs.eg.db 3.20.0, Abruf 2026-08-18"
"S_MASCHINE","ENSG00000137876","GO via org.Hs.eg.db 3.20.0, Abruf 2026-08-18"
"S_MASCHINE","ENSG00000182768","GO via org.Hs.eg.db 3.20.0, Abruf 2026-08-18"
"S_MASCHINE","ENSG00000132603","GO via org.Hs.eg.db 3.20.0, Abruf 2026-08-18"
"S_MASCHINE","ENSG00000048162","GO via org.Hs.eg.db 3.20.0, Abruf 2026-08-18"
"S_MASCHINE","ENSG00000100865","GO via org.Hs.eg.db 3.20.0, Abruf 2026-08-18"
"S_MASCHINE","ENSG00000067248","GO via org.Hs.eg.db 3.20.0, Abruf 2026-08-18"
"S_MASCHINE","ENSG00000130119","GO via org.Hs.eg.db 3.20.0, Abruf 2026-08-18"
"S_MASCHINE","ENSG00000085721","GO via org.Hs.eg.db 3.20.0, Abruf 2026-08-18"
"S_MASCHINE","ENSG00000278494","GO via org.Hs.eg.db 3.20.0, Abruf 2026-08-18"
"S_MASCHINE","ENSG00000116922","GO via org.Hs.eg.db 3.20.0, Abruf 2026-08-18"
"S_MASCHINE","ENSG00000155393","GO via org.Hs.eg.db 3.20.0, Abruf 2026-08-18"
"S_MASCHINE","ENSG00000198301","GO via org.Hs.eg.db 3.20.0, Abruf 2026-08-18"
"S_MASCHINE","ENSG00000198498","GO via org.Hs.eg.db 3.20.0, Abruf 2026-08-18"
"S_MASCHINE","ENSG00000041802","GO via org.Hs.eg.db 3.20.0, Abruf 2026-08-18"
"S_MASCHINE","ENSG00000182810","GO via org.Hs.eg.db 3.20.0, Abruf 2026-08-18"
"S_MASCHINE","ENSG00000115946","GO via org.Hs.eg.db 3.20.0, Abruf 2026-08-18"
"S_MASCHINE","ENSG00000146909","GO via org.Hs.eg.db 3.20.0, Abruf 2026-08-18"
"S_MASCHINE","ENSG00000165792","GO via org.Hs.eg.db 3.20.0, Abruf 2026-08-18"
"S_MASCHINE","ENSG00000125485","GO via org.Hs.eg.db 3.20.0, Abruf 2026-08-18"
"S_MASCHINE","ENSG00000171763","GO via org.Hs.eg.db 3.20.0, Abruf 2026-08-18"
"S_MASCHINE","ENSG00000140598","GO via org.Hs.eg.db 3.20.0, Abruf 2026-08-18"
"S_MASCHINE","ENSG00000274523","GO via org.Hs.eg.db 3.20.0, Abruf 2026-08-18"
"S_MASCHINE","ENSG00000105447","GO via org.Hs.eg.db 3.20.0, Abruf 2026-08-18"
"S_MASCHINE","ENSG00000084092","GO via org.Hs.eg.db 3.20.0, Abruf 2026-08-18"
"S_MASCHINE","ENSG00000254858","GO via org.Hs.eg.db 3.20.0, Abruf 2026-08-18"
"S_MASCHINE","ENSG00000170854","GO via org.Hs.eg.db 3.20.0, Abruf 2026-08-18"
"S_MASCHINE","ENSG00000135521","GO via org.Hs.eg.db 3.20.0, Abruf 2026-08-18"
"S_MASCHINE","ENSG00000105793","GO via org.Hs.eg.db 3.20.0, Abruf 2026-08-18"
"S_MASCHINE","ENSG00000173545","GO via org.Hs.eg.db 3.20.0, Abruf 2026-08-18"
"S_MASCHINE","ENSG00000187051","GO via org.Hs.eg.db 3.20.0, Abruf 2026-08-18"
"S_MASCHINE","ENSG00000156928","GO via org.Hs.eg.db 3.20.0, Abruf 2026-08-18"
"S_MASCHINE","ENSG00000143633","GO via org.Hs.eg.db 3.20.0, Abruf 2026-08-18"
"S_MASCHINE","ENSG00000165496","GO via org.Hs.eg.db 3.20.0, Abruf 2026-08-18"
"S_MASCHINE","ENSG00000145375","GO via org.Hs.eg.db 3.20.0, Abruf 2026-08-18"
"S_MASCHINE","ENSG00000149716","GO via org.Hs.eg.db 3.20.0, Abruf 2026-08-18"
"S_MASCHINE","ENSG00000288920","GO via org.Hs.eg.db 3.20.0, Abruf 2026-08-18"
"S_MASCHINE","ENSG00000176731","GO via org.Hs.eg.db 3.20.0, Abruf 2026-08-18"
"S_MASCHINE","ENSG00000285025","GO via org.Hs.eg.db 3.20.0, Abruf 2026-08-18"
"S_MASCHINE","ENSG00000204574","GO via org.Hs.eg.db 3.20.0, Abruf 2026-08-18"
"S_MASCHINE","ENSG00000225989","GO via org.Hs.eg.db 3.20.0, Abruf 2026-08-18"
"S_MASCHINE","ENSG00000236149","GO via org.Hs.eg.db 3.20.0, Abruf 2026-08-18"
"S_MASCHINE","ENSG00000236342","GO via org.Hs.eg.db 3.20.0, Abruf 2026-08-18"
"S_MASCHINE","ENSG00000231129","GO via org.Hs.eg.db 3.20.0, Abruf 2026-08-18"
"S_MASCHINE","ENSG00000232169","GO via org.Hs.eg.db 3.20.0, Abruf 2026-08-18"
"S_MASCHINE","ENSG00000206490","GO via org.Hs.eg.db 3.20.0, Abruf 2026-08-18"
"S_MASCHINE","ENSG00000105221","GO via org.Hs.eg.db 3.20.0, Abruf 2026-08-18"
"S_MASCHINE","ENSG00000160224","GO via org.Hs.eg.db 3.20.0, Abruf 2026-08-18"
"S_MASCHINE","ENSG00000105290","GO via org.Hs.eg.db 3.20.0, Abruf 2026-08-18"
"S_MASCHINE","ENSG00000196433","GO via org.Hs.eg.db 3.20.0, Abruf 2026-08-18"
"S_MASCHINE","ENSG00000292336","GO via org.Hs.eg.db 3.20.0, Abruf 2026-08-18"
"S_MASCHINE","ENSG00000128272","GO via org.Hs.eg.db 3.20.0, Abruf 2026-08-18"
"S_MASCHINE","ENSG00000069399","GO via org.Hs.eg.db 3.20.0, Abruf 2026-08-18"
"S_MASCHINE","ENSG00000149792","GO via org.Hs.eg.db 3.20.0, Abruf 2026-08-18"
"S_MASCHINE","ENSG00000110619","GO via org.Hs.eg.db 3.20.0, Abruf 2026-08-18"
"S_MASCHINE","ENSG00000278191","GO via org.Hs.eg.db 3.20.0, Abruf 2026-08-18"
"S_MASCHINE","ENSG00000178562","GO via org.Hs.eg.db 3.20.0, Abruf 2026-08-18"
"S_MASCHINE","ENSG00000101266","GO via org.Hs.eg.db 3.20.0, Abruf 2026-08-18"
"S_MASCHINE","ENSG00000138061","GO via org.Hs.eg.db 3.20.0, Abruf 2026-08-18"
"S_MASCHINE","ENSG00000112977","GO via org.Hs.eg.db 3.20.0, Abruf 2026-08-18"
"S_MASCHINE","ENSG00000196730","GO via org.Hs.eg.db 3.20.0, Abruf 2026-08-18"
"S_MASCHINE","ENSG00000167657","GO via org.Hs.eg.db 3.20.0, Abruf 2026-08-18"
"S_MASCHINE","ENSG00000188120","GO via org.Hs.eg.db 3.20.0, Abruf 2026-08-18"
"S_MASCHINE","ENSG00000092345","GO via org.Hs.eg.db 3.20.0, Abruf 2026-08-18"
"S_MASCHINE","ENSG00000110367","GO via org.Hs.eg.db 3.20.0, Abruf 2026-08-18"
"S_MASCHINE","ENSG00000228716","GO via org.Hs.eg.db 3.20.0, Abruf 2026-08-18"
"S_MASCHINE","ENSG00000095059","GO via org.Hs.eg.db 3.20.0, Abruf 2026-08-18"
"S_MASCHINE","ENSG00000211448","GO via org.Hs.eg.db 3.20.0, Abruf 2026-08-18"
"S_MASCHINE","ENSG00000108591","GO via org.Hs.eg.db 3.20.0, Abruf 2026-08-18"
"S_MASCHINE","ENSG00000101210","GO via org.Hs.eg.db 3.20.0, Abruf 2026-08-18"
"S_MASCHINE","ENSG00000114942","GO via org.Hs.eg.db 3.20.0, Abruf 2026-08-18"
"S_MASCHINE","ENSG00000283391","GO via org.Hs.eg.db 3.20.0, Abruf 2026-08-18"
"S_MASCHINE","ENSG00000104529","GO via org.Hs.eg.db 3.20.0, Abruf 2026-08-18"
"S_MASCHINE","ENSG00000273594","GO via org.Hs.eg.db 3.20.0, Abruf 2026-08-18"
"S_MASCHINE","ENSG00000143486","GO via org.Hs.eg.db 3.20.0, Abruf 2026-08-18"
"S_MASCHINE","ENSG00000111361","GO via org.Hs.eg.db 3.20.0, Abruf 2026-08-18"
"S_MASCHINE","ENSG00000156976","GO via org.Hs.eg.db 3.20.0, Abruf 2026-08-18"
"S_MASCHINE","ENSG00000063046","GO via org.Hs.eg.db 3.20.0, Abruf 2026-08-18"
"S_MASCHINE","ENSG00000187840","GO via org.Hs.eg.db 3.20.0, Abruf 2026-08-18"
"S_MASCHINE","ENSG00000148730","GO via org.Hs.eg.db 3.20.0, Abruf 2026-08-18"
"S_MASCHINE","ENSG00000114867","GO via org.Hs.eg.db 3.20.0, Abruf 2026-08-18"
"S_MASCHINE","ENSG00000110321","GO via org.Hs.eg.db 3.20.0, Abruf 2026-08-18"
"S_MASCHINE","ENSG00000132507","GO via org.Hs.eg.db 3.20.0, Abruf 2026-08-18"
"S_MASCHINE","ENSG00000288145","GO via org.Hs.eg.db 3.20.0, Abruf 2026-08-18"
"S_MASCHINE","ENSG00000066044","GO via org.Hs.eg.db 3.20.0, Abruf 2026-08-18"
"S_MASCHINE","ENSG00000116106","GO via org.Hs.eg.db 3.20.0, Abruf 2026-08-18"
"S_MASCHINE","ENSG00000136628","GO via org.Hs.eg.db 3.20.0, Abruf 2026-08-18"
"S_MASCHINE","ENSG00000141736","GO via org.Hs.eg.db 3.20.0, Abruf 2026-08-18"
"S_MASCHINE","ENSG00000120705","GO via org.Hs.eg.db 3.20.0, Abruf 2026-08-18"
"S_MASCHINE","ENSG00000120899","GO via org.Hs.eg.db 3.20.0, Abruf 2026-08-18"
"S_MASCHINE","ENSG00000179115","GO via org.Hs.eg.db 3.20.0, Abruf 2026-08-18"
"S_MASCHINE","ENSG00000118689","GO via org.Hs.eg.db 3.20.0, Abruf 2026-08-18"
"S_MASCHINE","ENSG00000198793","GO via org.Hs.eg.db 3.20.0, Abruf 2026-08-18"
"S_MASCHINE","ENSG00000099875","GO via org.Hs.eg.db 3.20.0, Abruf 2026-08-18"
"S_MASCHINE","ENSG00000141738","GO via org.Hs.eg.db 3.20.0, Abruf 2026-08-18"
"S_MASCHINE","ENSG00000103342","GO via org.Hs.eg.db 3.20.0, Abruf 2026-08-18"
"S_MASCHINE","ENSG00000170445","GO via org.Hs.eg.db 3.20.0, Abruf 2026-08-18"
"S_MASCHINE","ENSG00000167862","GO via org.Hs.eg.db 3.20.0, Abruf 2026-08-18"
"S_MASCHINE","ENSG00000136381","GO via org.Hs.eg.db 3.20.0, Abruf 2026-08-18"
"S_MASCHINE","ENSG00000164171","GO via org.Hs.eg.db 3.20.0, Abruf 2026-08-18"
"S_MASCHINE","ENSG00000128422","GO via org.Hs.eg.db 3.20.0, Abruf 2026-08-18"
"S_MASCHINE","ENSG00000135387","GO via org.Hs.eg.db 3.20.0, Abruf 2026-08-18"
"S_MASCHINE","ENSG00000135097","GO via org.Hs.eg.db 3.20.0, Abruf 2026-08-18"
"S_MASCHINE","ENSG00000085760","GO via org.Hs.eg.db 3.20.0, Abruf 2026-08-18"
"S_MASCHINE","ENSG00000158092","GO via org.Hs.eg.db 3.20.0, Abruf 2026-08-18"
"S_MASCHINE","ENSG00000185721","GO via org.Hs.eg.db 3.20.0, Abruf 2026-08-18"
"S_MASCHINE","ENSG00000111596","GO via org.Hs.eg.db 3.20.0, Abruf 2026-08-18"
"S_MASCHINE","ENSG00000088038","GO via org.Hs.eg.db 3.20.0, Abruf 2026-08-18"
"S_MASCHINE","ENSG00000277114","GO via org.Hs.eg.db 3.20.0, Abruf 2026-08-18"
"S_MASCHINE","ENSG00000276082","GO via org.Hs.eg.db 3.20.0, Abruf 2026-08-18"
"S_MASCHINE","ENSG00000274941","GO via org.Hs.eg.db 3.20.0, Abruf 2026-08-18"
"S_MASCHINE","ENSG00000275979","GO via org.Hs.eg.db 3.20.0, Abruf 2026-08-18"
"S_MASCHINE","ENSG00000277615","GO via org.Hs.eg.db 3.20.0, Abruf 2026-08-18"
"S_MASCHINE","ENSG00000274176","GO via org.Hs.eg.db 3.20.0, Abruf 2026-08-18"
"S_MASCHINE","ENSG00000274616","GO via org.Hs.eg.db 3.20.0, Abruf 2026-08-18"
"S_MASCHINE","ENSG00000273943","GO via org.Hs.eg.db 3.20.0, Abruf 2026-08-18"
"S_MASCHINE","ENSG00000277600","GO via org.Hs.eg.db 3.20.0, Abruf 2026-08-18"
"S_MASCHINE","ENSG00000155463","GO via org.Hs.eg.db 3.20.0, Abruf 2026-08-18"
"S_MASCHINE","ENSG00000059691","GO via org.Hs.eg.db 3.20.0, Abruf 2026-08-18"
"S_MASCHINE","ENSG00000081277","GO via org.Hs.eg.db 3.20.0, Abruf 2026-08-18"
"S_MASCHINE","ENSG00000075651","GO via org.Hs.eg.db 3.20.0, Abruf 2026-08-18"
"S_MASCHINE","ENSG00000140464","GO via org.Hs.eg.db 3.20.0, Abruf 2026-08-18"
"S_MASCHINE","ENSG00000168002","GO via org.Hs.eg.db 3.20.0, Abruf 2026-08-18"
"S_MASCHINE","ENSG00000055332","GO via org.Hs.eg.db 3.20.0, Abruf 2026-08-18"
"S_MASCHINE","ENSG00000169403","GO via org.Hs.eg.db 3.20.0, Abruf 2026-08-18"
"S_MASCHINE","ENSG00000185129","GO via org.Hs.eg.db 3.20.0, Abruf 2026-08-18"
"S_MASCHINE","ENSG00000146676","GO via org.Hs.eg.db 3.20.0, Abruf 2026-08-18"
"S_MASCHINE","ENSG00000172053","GO via org.Hs.eg.db 3.20.0, Abruf 2026-08-18"
"S_MASCHINE","ENSG00000131759","GO via org.Hs.eg.db 3.20.0, Abruf 2026-08-18"
"S_MASCHINE","ENSG00000116741","GO via org.Hs.eg.db 3.20.0, Abruf 2026-08-18"
"S_MASCHINE","ENSG00000164163","GO via org.Hs.eg.db 3.20.0, Abruf 2026-08-18"
"S_MASCHINE","ENSG00000140986","GO via org.Hs.eg.db 3.20.0, Abruf 2026-08-18"
"S_MASCHINE","ENSG00000291929","GO via org.Hs.eg.db 3.20.0, Abruf 2026-08-18"
"S_MASCHINE","ENSG00000089009","GO via org.Hs.eg.db 3.20.0, Abruf 2026-08-18"
"S_MASCHINE","ENSG00000161016","GO via org.Hs.eg.db 3.20.0, Abruf 2026-08-18"
"S_MASCHINE","ENSG00000163682","GO via org.Hs.eg.db 3.20.0, Abruf 2026-08-18"
"S_MASCHINE","ENSG00000147403","GO via org.Hs.eg.db 3.20.0, Abruf 2026-08-18"
"S_MASCHINE","ENSG00000167526","GO via org.Hs.eg.db 3.20.0, Abruf 2026-08-18"
"S_MASCHINE","ENSG00000174748","GO via org.Hs.eg.db 3.20.0, Abruf 2026-08-18"
"S_MASCHINE","ENSG00000265681","GO via org.Hs.eg.db 3.20.0, Abruf 2026-08-18"
"S_MASCHINE","ENSG00000063177","GO via org.Hs.eg.db 3.20.0, Abruf 2026-08-18"
"S_MASCHINE","ENSG00000105640","GO via org.Hs.eg.db 3.20.0, Abruf 2026-08-18"
"S_MASCHINE","ENSG00000108298","GO via org.Hs.eg.db 3.20.0, Abruf 2026-08-18"
"S_MASCHINE","ENSG00000122026","GO via org.Hs.eg.db 3.20.0, Abruf 2026-08-18"
"S_MASCHINE","ENSG00000214026","GO via org.Hs.eg.db 3.20.0, Abruf 2026-08-18"
"S_MASCHINE","ENSG00000288141","GO via org.Hs.eg.db 3.20.0, Abruf 2026-08-18"
"S_MASCHINE","ENSG00000166441","GO via org.Hs.eg.db 3.20.0, Abruf 2026-08-18"
"S_MASCHINE","ENSG00000162244","GO via org.Hs.eg.db 3.20.0, Abruf 2026-08-18"
"S_MASCHINE","ENSG00000144713","GO via org.Hs.eg.db 3.20.0, Abruf 2026-08-18"
"S_MASCHINE","ENSG00000165502","GO via org.Hs.eg.db 3.20.0, Abruf 2026-08-18"
"S_MASCHINE","ENSG00000145592","GO via org.Hs.eg.db 3.20.0, Abruf 2026-08-18"
"S_MASCHINE","ENSG00000229117","GO via org.Hs.eg.db 3.20.0, Abruf 2026-08-18"
"S_MASCHINE","ENSG00000241343","GO via org.Hs.eg.db 3.20.0, Abruf 2026-08-18"
"S_MASCHINE","ENSG00000137818","GO via org.Hs.eg.db 3.20.0, Abruf 2026-08-18"
"S_MASCHINE","ENSG00000262814","GO via org.Hs.eg.db 3.20.0, Abruf 2026-08-18"
"S_MASCHINE","ENSG00000128626","GO via org.Hs.eg.db 3.20.0, Abruf 2026-08-18"
"S_MASCHINE","ENSG00000283018","GO via org.Hs.eg.db 3.20.0, Abruf 2026-08-18"
"S_MASCHINE","ENSG00000129824","GO via org.Hs.eg.db 3.20.0, Abruf 2026-08-18"
"S_MASCHINE","ENSG00000117676","GO via org.Hs.eg.db 3.20.0, Abruf 2026-08-18"
"S_MASCHINE","ENSG00000281877","GO via org.Hs.eg.db 3.20.0, Abruf 2026-08-18"
"S_MASCHINE","ENSG00000177189","GO via org.Hs.eg.db 3.20.0, Abruf 2026-08-18"
"S_MASCHINE","ENSG00000108443","GO via org.Hs.eg.db 3.20.0, Abruf 2026-08-18"
"S_MASCHINE","ENSG00000175634","GO via org.Hs.eg.db 3.20.0, Abruf 2026-08-18"
"S_MASCHINE","ENSG00000124614","GO via org.Hs.eg.db 3.20.0, Abruf 2026-08-18"
"S_MASCHINE","ENSG00000125844","GO via org.Hs.eg.db 3.20.0, Abruf 2026-08-18"
"S_MASCHINE","ENSG00000204842","GO via org.Hs.eg.db 3.20.0, Abruf 2026-08-18"
"S_MASCHINE","ENSG00000204351","GO via org.Hs.eg.db 3.20.0, Abruf 2026-08-18"
"S_MASCHINE","ENSG00000228896","GO via org.Hs.eg.db 3.20.0, Abruf 2026-08-18"
"S_MASCHINE","ENSG00000225737","GO via org.Hs.eg.db 3.20.0, Abruf 2026-08-18"
"S_MASCHINE","ENSG00000223493","GO via org.Hs.eg.db 3.20.0, Abruf 2026-08-18"
"S_MASCHINE","ENSG00000206353","GO via org.Hs.eg.db 3.20.0, Abruf 2026-08-18"
"S_MASCHINE","ENSG00000232616","GO via org.Hs.eg.db 3.20.0, Abruf 2026-08-18"
"S_MASCHINE","ENSG00000124766","GO via org.Hs.eg.db 3.20.0, Abruf 2026-08-18"
"S_MASCHINE","ENSG00000143742","GO via org.Hs.eg.db 3.20.0, Abruf 2026-08-18"
"S_MASCHINE","ENSG00000070814","GO via org.Hs.eg.db 3.20.0, Abruf 2026-08-18"
"S_MASCHINE","ENSG00000047410","GO via org.Hs.eg.db 3.20.0, Abruf 2026-08-18"
"S_MASCHINE","ENSG00000176890","GO via org.Hs.eg.db 3.20.0, Abruf 2026-08-18"
"S_MASCHINE","ENSG00000163794","GO via org.Hs.eg.db 3.20.0, Abruf 2026-08-18"
"S_MASCHINE","ENSG00000204394","GO via org.Hs.eg.db 3.20.0, Abruf 2026-08-18"
"S_MASCHINE","ENSG00000231116","GO via org.Hs.eg.db 3.20.0, Abruf 2026-08-18"
"S_MASCHINE","ENSG00000226589","GO via org.Hs.eg.db 3.20.0, Abruf 2026-08-18"
"S_MASCHINE","ENSG00000231945","GO via org.Hs.eg.db 3.20.0, Abruf 2026-08-18"
"S_MASCHINE","ENSG00000096171","GO via org.Hs.eg.db 3.20.0, Abruf 2026-08-18"
"S_MASCHINE","ENSG00000224264","GO via org.Hs.eg.db 3.20.0, Abruf 2026-08-18"
"S_MASCHINE","ENSG00000227686","GO via org.Hs.eg.db 3.20.0, Abruf 2026-08-18"
"S_MASCHINE","ENSG00000106682","GO via org.Hs.eg.db 3.20.0, Abruf 2026-08-18"
"S_MASCHINE","ENSG00000109501","GO via org.Hs.eg.db 3.20.0, Abruf 2026-08-18"
"S_MASCHINE","ENSG00000128016","GO via org.Hs.eg.db 3.20.0, Abruf 2026-08-18"
"S_MASCHINE","ENSG00000169714","GO via org.Hs.eg.db 3.20.0, Abruf 2026-08-18"
"S_MASCHINE","ENSG00000009307","GO via org.Hs.eg.db 3.20.0, Abruf 2026-08-18"
"S_MASCHINE","ENSG00000132676","GO via org.Hs.eg.db 3.20.0, Abruf 2026-08-18"
"S_MASCHINE","ENSG00000214706","GO via org.Hs.eg.db 3.20.0, Abruf 2026-08-18"
"S_MASCHINE","ENSG00000106305","GO via org.Hs.eg.db 3.20.0, Abruf 2026-08-18"
"S_MASCHINE","ENSG00000114416","GO via org.Hs.eg.db 3.20.0, Abruf 2026-08-18"
"S_MASCHINE","ENSG00000071051","GO via org.Hs.eg.db 3.20.0, Abruf 2026-08-18"
"S_MASCHINE","ENSG00000147162","GO via org.Hs.eg.db 3.20.0, Abruf 2026-08-18"
"S_MASCHINE","ENSG00000171617","GO via org.Hs.eg.db 3.20.0, Abruf 2026-08-18"
"S_MASCHINE","ENSG00000060138","GO via org.Hs.eg.db 3.20.0, Abruf 2026-08-18"
"S_MASCHINE","ENSG00000089022","GO via org.Hs.eg.db 3.20.0, Abruf 2026-08-18"
"S_MASCHINE","ENSG00000139726","GO via org.Hs.eg.db 3.20.0, Abruf 2026-08-18"
"S_MASCHINE","ENSG00000079277","GO via org.Hs.eg.db 3.20.0, Abruf 2026-08-18"
"S_MASCHINE","ENSG00000243056","GO via org.Hs.eg.db 3.20.0, Abruf 2026-08-18"
"S_MASCHINE","ENSG00000107581","GO via org.Hs.eg.db 3.20.0, Abruf 2026-08-18"
"S_MASCHINE","ENSG00000184110","GO via org.Hs.eg.db 3.20.0, Abruf 2026-08-18"
"S_MASCHINE","ENSG00000100353","GO via org.Hs.eg.db 3.20.0, Abruf 2026-08-18"
"S_MASCHINE","ENSG00000175390","GO via org.Hs.eg.db 3.20.0, Abruf 2026-08-18"
"S_MASCHINE","ENSG00000130811","GO via org.Hs.eg.db 3.20.0, Abruf 2026-08-18"
"S_MASCHINE","ENSG00000104131","GO via org.Hs.eg.db 3.20.0, Abruf 2026-08-18"
"S_MASCHINE","ENSG00000075151","GO via org.Hs.eg.db 3.20.0, Abruf 2026-08-18"
"S_MASCHINE","ENSG00000115211","GO via org.Hs.eg.db 3.20.0, Abruf 2026-08-18"
"S_MASCHINE","ENSG00000070785","GO via org.Hs.eg.db 3.20.0, Abruf 2026-08-18"
"S_MASCHINE","ENSG00000119718","GO via org.Hs.eg.db 3.20.0, Abruf 2026-08-18"
"S_MASCHINE","ENSG00000145191","GO via org.Hs.eg.db 3.20.0, Abruf 2026-08-18"
"S_MASCHINE","ENSG00000125977","GO via org.Hs.eg.db 3.20.0, Abruf 2026-08-18"
"S_MASCHINE","ENSG00000144791","GO via org.Hs.eg.db 3.20.0, Abruf 2026-08-18"
"S_MASCHINE","ENSG00000198692","GO via org.Hs.eg.db 3.20.0, Abruf 2026-08-18"
"S_MASCHINE","ENSG00000103194","GO via org.Hs.eg.db 3.20.0, Abruf 2026-08-18"
"S_MASCHINE","ENSG00000144580","GO via org.Hs.eg.db 3.20.0, Abruf 2026-08-18"
"S_MASCHINE","ENSG00000165525","GO via org.Hs.eg.db 3.20.0, Abruf 2026-08-18"
"S_MASCHINE","ENSG00000107954","GO via org.Hs.eg.db 3.20.0, Abruf 2026-08-18"
"S_MASCHINE","ENSG00000103671","GO via org.Hs.eg.db 3.20.0, Abruf 2026-08-18"
"S_MASCHINE","ENSG00000155508","GO via org.Hs.eg.db 3.20.0, Abruf 2026-08-18"
"S_MASCHINE","ENSG00000172071","GO via org.Hs.eg.db 3.20.0, Abruf 2026-08-18"
"S_MASCHINE","ENSG00000135930","GO via org.Hs.eg.db 3.20.0, Abruf 2026-08-18"
"S_MASCHINE","ENSG00000129245","GO via org.Hs.eg.db 3.20.0, Abruf 2026-08-18"
"S_MASCHINE","ENSG00000124802","GO via org.Hs.eg.db 3.20.0, Abruf 2026-08-18"
"S_MASCHINE","ENSG00000243147","GO via org.Hs.eg.db 3.20.0, Abruf 2026-08-18"
"S_MASCHINE","ENSG00000100226","GO via org.Hs.eg.db 3.20.0, Abruf 2026-08-18"
"S_MASCHINE","ENSG00000013561","GO via org.Hs.eg.db 3.20.0, Abruf 2026-08-18"
"S_MASCHINE","ENSG00000120662","GO via org.Hs.eg.db 3.20.0, Abruf 2026-08-18"
"S_MASCHINE","ENSG00000198677","GO via org.Hs.eg.db 3.20.0, Abruf 2026-08-18"
"S_MASCHINE","ENSG00000082153","GO via org.Hs.eg.db 3.20.0, Abruf 2026-08-18"
"S_MASCHINE","ENSG00000115364","GO via org.Hs.eg.db 3.20.0, Abruf 2026-08-18"
"S_MASCHINE","ENSG00000134030","GO via org.Hs.eg.db 3.20.0, Abruf 2026-08-18"
"S_MASCHINE","ENSG00000282825","GO via org.Hs.eg.db 3.20.0, Abruf 2026-08-18"
"S_MASCHINE","ENSG00000080608","GO via org.Hs.eg.db 3.20.0, Abruf 2026-08-18"
"S_MASCHINE","ENSG00000116120","GO via org.Hs.eg.db 3.20.0, Abruf 2026-08-18"
"S_MASCHINE","ENSG00000123297","GO via org.Hs.eg.db 3.20.0, Abruf 2026-08-18"
"S_MASCHINE","ENSG00000138095","GO via org.Hs.eg.db 3.20.0, Abruf 2026-08-18"
"S_MASCHINE","ENSG00000126602","GO via org.Hs.eg.db 3.20.0, Abruf 2026-08-18"
"S_MASCHINE","ENSG00000141232","GO via org.Hs.eg.db 3.20.0, Abruf 2026-08-18"
"S_MASCHINE","ENSG00000102738","GO via org.Hs.eg.db 3.20.0, Abruf 2026-08-18"
"S_MASCHINE","ENSG00000114784","GO via org.Hs.eg.db 3.20.0, Abruf 2026-08-18"
"S_MASCHINE","ENSG00000145901","GO via org.Hs.eg.db 3.20.0, Abruf 2026-08-18"
"S_MASCHINE","ENSG00000116874","GO via org.Hs.eg.db 3.20.0, Abruf 2026-08-18"
"S_MASCHINE","ENSG00000156575","GO via org.Hs.eg.db 3.20.0, Abruf 2026-08-18"
"S_MASCHINE","ENSG00000149100","GO via org.Hs.eg.db 3.20.0, Abruf 2026-08-18"
"S_MASCHINE","ENSG00000086504","GO via org.Hs.eg.db 3.20.0, Abruf 2026-08-18"
"S_MASCHINE","ENSG00000172239","GO via org.Hs.eg.db 3.20.0, Abruf 2026-08-18"
"S_MASCHINE","ENSG00000110171","GO via org.Hs.eg.db 3.20.0, Abruf 2026-08-18"
"S_MASCHINE","ENSG00000159217","GO via org.Hs.eg.db 3.20.0, Abruf 2026-08-18"
"S_MASCHINE","ENSG00000136231","GO via org.Hs.eg.db 3.20.0, Abruf 2026-08-18"
"S_MASCHINE","ENSG00000073792","GO via org.Hs.eg.db 3.20.0, Abruf 2026-08-18"
"S_MASCHINE","ENSG00000112996","GO via org.Hs.eg.db 3.20.0, Abruf 2026-08-18"
"S_MASCHINE","ENSG00000112249","GO via org.Hs.eg.db 3.20.0, Abruf 2026-08-18"
"S_MASCHINE","ENSG00000089154","GO via org.Hs.eg.db 3.20.0, Abruf 2026-08-18"
"S_MASCHINE","ENSG00000121022","GO via org.Hs.eg.db 3.20.0, Abruf 2026-08-18"
"S_MASCHINE","ENSG00000114686","GO via org.Hs.eg.db 3.20.0, Abruf 2026-08-18"
"S_MASCHINE","ENSG00000170881","GO via org.Hs.eg.db 3.20.0, Abruf 2026-08-18"
"S_MASCHINE","ENSG00000291729","GO via org.Hs.eg.db 3.20.0, Abruf 2026-08-18"
"S_MASCHINE","ENSG00000107864","GO via org.Hs.eg.db 3.20.0, Abruf 2026-08-18"
"S_MASCHINE","ENSG00000141002","GO via org.Hs.eg.db 3.20.0, Abruf 2026-08-18"
"S_MASCHINE","ENSG00000128607","GO via org.Hs.eg.db 3.20.0, Abruf 2026-08-18"
"S_MASCHINE","ENSG00000020577","GO via org.Hs.eg.db 3.20.0, Abruf 2026-08-18"
"S_MASCHINE","ENSG00000157064","GO via org.Hs.eg.db 3.20.0, Abruf 2026-08-18"
