"symbol","AD-3d","AD-5d","AD-7d","MSC-0d","OB-3d","OB-5d","OB-7d"
"USP37",0.382076995163928,0.408534078552978,0.483371215755763,0.455923309585253,0.427347013943749,0.384809513608265,0.472213055258233
"CNOT9",0.382364928742429,0.408853378467221,0.48384753689642,0.458425362495853,0.427372510944661,0.384852274532146,0.472158494412762
"PLCD4",0.221355653571602,0.23331438435535,0.237483748142581,0.281811933659101,0.241856390273794,0.214577157902937,0.243256531717859
"ZNF142",0.243302376903033,0.273724951966656,0.233137777468905,0.298625901262557,0.292825560453761,0.21662601888762,0.287964707300328
"BCS1L",0.248478941019979,0.279825285385659,0.241020305841943,0.293832785677689,0.292955674678323,0.203847743031398,0.269595468048164
"RNF25",0.243026098640607,0.249479643811197,0.215840179384399,0.281762151943355,0.265140816903685,0.233004082142887,0.19855287084468
"STK36",0.241829086438406,0.246451617640694,0.215641872787153,0.281161281685904,0.265027078506696,0.230931049324462,0.198325441103679
"TTLL4",0.363423428135455,0.34193772830189,0.279360893644784,0.300721177925983,0.33068072091687,0.334496396192083,0.308674501192175
"CYP27A1",0.109591969292388,0.0649204491691192,0.137498814284634,0.0701788384635133,0.0719488505459468,0.110043768049146,0.0755298265108185
"PRKAG3",0.123457253472512,0.0773539474887884,0.106764100042344,0.0783614626740642,0.0674079790120954,0.100280393475306,0.0777769978815757
"WNT6",0.144222061970442,0.103613503738883,0.109515354703771,0.110286726013311,0.0825016877173932,0.108373583218499,0.11943652774084
"WNT10A",0.16423922642077,0.0954865263475948,0.129131475541452,0.121566039572722,0.0843528251190764,0.127529662907243,0.132225402920147
"CDK5R2",0.124568761867478,0.0825824825618469,0.105461111039265,0.0847351359000325,0.0796753069212856,0.1060718526045,0.113836457348069
"FEV",0.181084881080138,0.142384658976116,0.130924671579075,0.159241113939084,0.137637195624479,0.148270725672342,0.137547743078274
"CRYBA2",0.203354354109264,0.150562983625643,0.137603743625731,0.177559146935161,0.153717605987905,0.164252420570073,0.16032775554518
"CFAP65",0.0972882009061169,0.0593777799067493,0.103845824163114,0.121574622036814,0.0549952294327811,0.077318164872031,0.0975696329097379
"IHH",0.155791788539017,0.109068673719404,0.154956168573645,0.142824627762771,0.131671073913395,0.146183641069196,0.159791916119059
"NHEJ1",0.389918540108701,0.381120434275007,0.285747365677947,0.323179021375967,0.297232642372534,0.324843557192544,0.368367782479115
"ENSG00000280537",0.511360439409784,0.79277075911417,0.543276633586645,0.589313125255192,0.565008419916269,0.504007897326562,0.745436602755153
"SLC23A3",0.544597219734804,0.840111594705053,0.592248851288376,0.60221349669337,0.613577590598177,0.528453736367213,0.77500430309098
"CNPPD1",0.47323770576755,0.562781469437002,0.444452232857547,0.461031972661613,0.462749615332826,0.443542072064899,0.569383402135305
"RETREG2",0.479876200717843,0.566386774126421,0.445880519219777,0.494181697627751,0.466880862832232,0.445076463937326,0.569664432366282
"ZFAND2B",0.0864293907128629,0.0708042721272414,0.0743772983849944,0.1803950094811,0.0964237511270282,0.0497313267312073,0.0810971322046591
"ABCB6",0.767557098395429,1.04649281145923,0.564032712862431,0.5600174673636,0.820395328627201,0.662939028519906,0.897557685085894
"ENSG00000284820",0.945426956922656,1.18420143841338,0.76206480568836,0.535539820010092,1.00207200571209,0.821142008996341,1.00484451924294
"ATG9A",0.430337152338523,0.386271284871794,0.380006958992414,0.491572676757901,0.604102680513919,0.342902873219955,0.686578116622312
"ANKZF1",0.417203011739233,0.386122001064847,0.370906321219859,0.491268301636008,0.592287348757239,0.342161258239031,0.675943390847622
"GLB1L",0.425648059946379,0.48099586620084,0.430873992690246,0.443619834203084,0.569581403092763,0.441383896550691,0.411917485519876
"STK16",0.425303567277633,0.480082348852559,0.430690311492008,0.443643277135944,0.568580122896401,0.441255459830071,0.411208937790151
"TUBA4A",0.432544138910902,0.471756491501823,0.387785078503247,0.448097620444647,0.474637851140664,0.451630856459458,0.4574104387387
"TUBA4B",0.417093615232597,0.482827762083084,0.417486797034287,0.37319378623574,0.532841192923826,0.425014267353492,0.4094619989415
"DNAJB2",0.482836790022131,0.531401185425336,0.406811554395901,0.470633945302119,0.508601706347839,0.477070699821716,0.498882574290244
"PTPRN",0.128239652545995,0.0907490693466055,0.0899734050417176,0.104624815476836,0.0629563709105159,0.0846922447225797,0.106251709836834
"RESP18",0.106189888301224,0.0509253012395633,0.0922413995969711,0.0554044674051344,0.0438584903921641,0.0606130677349846,0.0834933590903659
"DNPEP",0.191346919790111,0.149672057953092,0.17536920076114,0.239179808128312,0.167672796094655,0.175337992755436,0.200982028196785
"DES",0.14038475008325,0.0951250979596588,0.15026230890939,0.140556988388516,0.110054441639243,0.111110491346596,0.103350460883063
"SPEG",0.172716774405536,0.157385418938673,0.191487583977621,0.19514379179543,0.168303469833947,0.202954306458453,0.143399494277732
"ENSG00000286143",0.492454257347843,0.593261666557965,0.461129360931013,0.364806576957001,0.56001253773098,0.501511866376563,0.507689837284057
"SPEGNB",0.496815362463724,0.586230000861446,0.462984085759138,0.460825830671274,0.552254797856307,0.49534051646015,0.515980364465552
"GMPPA",0.519505220082502,0.596715411040914,0.480368008216314,0.50411684502771,0.573285404297405,0.532961156832508,0.522808025685752
"ASIC4",0.28378794693458,0.327168019179206,0.2154878954964,0.381763489052123,0.273967064233609,0.275222979174121,0.216963256349758
"CHPF",0.563964431234411,0.680248677550425,0.411067779536229,0.514536588909256,0.582099845885631,0.495298009168863,0.46865667953755
"TMEM198",0.558484724474274,0.680500671864104,0.407368424551188,0.5129147224791,0.58004662727286,0.489741726530548,0.464848067216722
"OBSL1",0.227014706817919,0.19368778429807,0.190717921989679,0.187321340141528,0.207618919529619,0.227518607987925,0.181608500876407
"INHA",0.22410846342861,0.201020145264193,0.190168905764607,0.194174514028548,0.213621622063618,0.215243688357032,0.176475852657738
"STK11IP",0.397609326992557,0.405420251128388,0.337758212345512,0.342891085589259,0.39413212420283,0.332534917464073,0.383813957145702
"SLC4A3",0.177065944767704,0.098789328949239,0.121243212697291,0.126064256821307,0.103338919707689,0.115445545711581,0.113426845217346
"EPHA4",0.469476595882691,0.711705175941164,0.51445562363389,0.50785314454806,0.586672400610185,0.545396942412672,0.593016408969781
"PAX3",0.115521790256166,0.097449904476288,0.120785461060471,0.0992309723143799,0.0631406590805409,0.0970869025995987,0.104980899532535
"ENSG00000288658",0.11782063493631,0.0735479543141261,0.129367573995163,0.104012778541434,0.0887989625830909,0.108019701273829,0.0973826397357977
"SGPP2",0.0832690993149608,0.0494085831459392,0.0798666944276763,0.0451992331554885,0.0292598553858668,0.0460935943219028,0.0576696831521579
"FARSB",0.30319021936983,0.302621765294385,0.265157105612276,0.297181356528256,0.278037803977368,0.271594331281667,0.274788916190359
"MOGAT1",0.116661712690278,0.0615122195033361,0.106294757809079,0.111670773167578,0.0504144568742046,0.0692655577125387,0.110672430766178
"ACSL3",0.283538803600877,0.328028546133607,0.361357075598903,0.354001597784261,0.360843855443013,0.338714864629812,0.32505491266765
"KCNE4",0.383535452460308,0.566184171578525,0.681591760277143,0.427605897915308,0.581270058409996,0.5624352525248,0.594531445024999
"SCG2",0.119272502163707,0.167097159947267,0.204220864532151,0.128580590354031,0.176372070187784,0.130800103689016,0.131156666719754
"AP1S3",0.1020516913283,0.0591129077623999,0.112631665298541,0.0993483969969757,0.0750214464875092,0.0777140880539221,0.0786285543495122
"ENSG00000286239",0.202434144016098,0.264592842973613,0.354531061097439,0.384435406001124,0.3171079004065,0.291580604038946,0.266080535759908
"WDFY1",0.202662667481421,0.264987881391607,0.356133718238493,0.386088975387509,0.317609667515203,0.294539324531181,0.266247086741102
"MRPL44",0.257433104249175,0.307529232107892,0.310105668497631,0.566201626348958,0.277448294496896,0.259732686396447,0.295922338452849
"SERPINE2",0.207348302610408,0.212401043732714,0.199007971723926,0.267322079810566,0.191850039820863,0.184198636449636,0.204572462862065
"FAM124B",0.0872340494427106,0.0581728400165698,0.106675244814638,0.061729758352313,0.0416475085150202,0.114254508802026,0.0737488230212163
