"symbol","MSC_8A","CHON_8A","MSC_2454e","CHON_2454e"
"PLA2G2A",0.057232513482687,0.0510108095745826,0.0535732123763933,0.0529611066165189
"PLA2G5",0.0610546872907904,0.0528487525116606,0.0544331039205645,0.0526501512440354
"PLA2G2D",0.0505961501989912,0.0571910308108227,0.0509772253679664,0.0502819752612491
"PLA2G2F",0.0500863543483985,0.0567013689781205,0.0508528153814834,0.0498429939293688
"PLA2G2C",0.0476657133140934,0.0520979432236304,0.0515576925440539,0.0529938290145307
"UBXN10",0.0476737508579732,0.0521441168617472,0.0515505886345902,0.0529692940437421
"VWA5B1",0.0475906965178443,0.0578841921690423,0.05157444579892,0.049598107264903
"CAMK2N1",0.0483233785465093,0.0576037203828412,0.0527884101977119,0.051902418512799
"MUL1",0.048347785258529,0.0552876971896635,0.0526939880384614,0.0524192739720528
"FAM43B",0.0477763497912599,0.0531396314387452,0.0531186587807783,0.0521919924461847
"CDA",0.0476995027014413,0.0542501578235539,0.0524441775653798,0.0512741280965324
"PINK1",0.0477249180830229,0.0569090603366062,0.0507520067098042,0.0507577274077428
"DDOST",0.0459755738395578,0.0551683581536857,0.0504266321278887,0.0507867020038843
"KIF17",0.0461989669926166,0.0521289481873273,0.0513179350947794,0.0512870262538669
"SH2D5",0.047946875318083,0.0510026786330102,0.0520740177586344,0.0522676481280146
"HP1BP3",0.0540708636425735,0.0487709769411711,0.0538781514879631,0.0549557239948964
"EIF4G3",0.0502927418895479,0.0501132341731874,0.0526295771074256,0.0512723164901082
"ECE1",0.0464657070686858,0.0513285211254383,0.0521004563867843,0.0516238336403216
"NBPF3",0.0482648717192798,0.0479300779400997,0.0532803384045141,0.0531123803895159
"ALPL",0.0465601650274144,0.0457010419514546,0.0515653844336296,0.0523286531434997
"ENSG00000289715",0.0448538559631204,0.0471549741020021,0.0504689163875228,0.0511705332245649
"RAP1GAP",0.051605881242037,0.0552428375921296,0.0506480027371708,0.051901441344256
"USP48",0.0497153946266723,0.0474772970962523,0.0531538671959505,0.054086045246877
"LDLRAD2",0.0453411393207171,0.0449881028672699,0.0511579418641515,0.0536979858107287
"HSPG2",0.0425652566798226,0.0470559590433983,0.0501819749432869,0.0510621644409891
"CELA3B",0.0434848820784349,0.0455570424608121,0.0491465720201773,0.0506359939515518
"CELA3A",0.0440351130804401,0.0448823072203868,0.0498917762434497,0.0508820289942241
"ENSG00000289694",0.0452353919212181,0.0452823830769746,0.0506984328690122,0.0517924266844961
"CDC42",0.0476449232221764,0.0496497289776288,0.0531387071746512,0.0526795865184679
"WNT4",0.0453692421670421,0.056861481264691,0.052087663107734,0.0506814692020693
"ZBTB40",0.0536675645185013,0.0578456979824504,0.0537430373552604,0.0523694650914663
"EPHA8",0.0490146579894912,0.0532604647116843,0.0514096332667554,0.0517863847279611
"C1QA",0.0486610449203981,0.0543850589484635,0.0514946620910191,0.0507822744797016
"ENSG00000289692",0.0486303462788827,0.0544740446825528,0.0514829441570466,0.0507947115999484
"C1QC",0.0483048853268218,0.0548790366422214,0.0512710601246374,0.0508714085846384
"C1QB",0.0477097567672727,0.0554848266810851,0.0510195465190945,0.051026571167041
"EPHB2",0.0455431038037372,0.0555019799023416,0.0509358974321678,0.0521604092864585
"LACTBL1",0.0504249224668525,0.0514893598080405,0.0517533950085441,0.0506557579276335
"TEX46",0.0549967178166329,0.0527116971461259,0.0536933913297207,0.0532470670445381
"KDM1A",0.0550367915517597,0.0527440403340917,0.0537065448740432,0.0532722007922243
"LUZP1",0.0512153326180815,0.0519245032846969,0.0527695688723219,0.0497873240219384
"ENSG00000293565",0.0599418719221033,0.0557414340638854,0.0545651175456361,0.0545241214849847
"HTR1D",0.0484700855018814,0.0506679168171258,0.0520489718537272,0.0500922060311166
"HNRNPR",0.0533792858808963,0.0536318442666023,0.05289997879325,0.0540900001255623
"ZNF436",0.051677832894245,0.0534388476742172,0.0523395789722279,0.0536567636948119
"TCEA3",0.0482645809439422,0.0514702375352329,0.0518255193041459,0.0520080539518183
"ASAP3",0.0459541146136232,0.0457126161961644,0.0525779317325449,0.0516242267409319
"E2F2",0.0441396578277752,0.0447585912721271,0.0531400613223113,0.0518237912109413
"ID3",0.0433857777954869,0.0454537061248851,0.0522086451544203,0.0519930152288212
"RPL11",0.0460640697824912,0.0468188864544476,0.0530256884240902,0.0513190814129854
"ELOA",0.0481760037718164,0.0490904968686012,0.0526485908224721,0.05124332269417
"PITHD1",0.0473334926927983,0.0488589019995952,0.0507423721780263,0.0508184723785393
"LYPLA2",0.047689795804923,0.0482634746720676,0.05039936625053,0.0509402744720427
"GALE",0.0473575681247134,0.0475964432517548,0.0501516675361284,0.0512204037557132
"HMGCL",0.0480230025650168,0.0480575093571356,0.0509195838305192,0.0526898002226449
"FUCA1",0.0489657264809924,0.0493770239192986,0.051532822077909,0.0526084856897807
"CNR2",0.0493069605876836,0.0514758339349878,0.0531959313012154,0.053548590824818
"PNRC2",0.0502399278983902,0.05004240159756,0.053457261762985,0.0542333676772524
"SRSF10",0.0514463991740146,0.0483131858284117,0.0535164215743457,0.0539662588595116
"MYOM3",0.0489122429928609,0.0542710234655732,0.051366533694465,0.0505746092645413
"IL22RA1",0.0507131774882694,0.0543972433756013,0.0509833386716047,0.0505059940225778
