symbol,delta,n_sonden,donorkons
USP33,0.015872541889777176,8,0.625
USP34,0.003331962721708162,4,0.5
USP35,0.018462087504586694,16,0.8125
USP36,0.013541041184568186,16,0.625
USP37,0.012687506927563466,14,0.5714285714285714
USP38,0.017277928782803226,9,0.7777777777777778
USP39,0.023817205410109964,11,0.9090909090909091
USP4,0.016324075306738534,10,0.9
USP42,0.011404958500353373,15,0.7333333333333333
USP43,0.018411612066761465,12,0.8333333333333334
USP44,0.024883657307053948,17,0.5882352941176471
USP45,0.01437630248548642,13,0.7692307692307693
USP46,0.021713148483554944,12,0.9166666666666666
USP47,0.036671033656868565,7,0.7142857142857143
USP48,0.01654001611684625,13,0.7692307692307693
USP49,0.017233471987413203,16,0.5625
USP5,0.021558735317508435,19,0.7894736842105263
USP50,0.02131105747815811,5,0.6
USP51,0.012522584429784269,8,0.75
USP53,0.018739780431787915,16,0.5625
USP54,0.03565264236872942,3,1.0
USP6,0.04747943109650613,7,1.0
USP6NL,0.024428058184067937,14,0.6428571428571429
USP7,0.020135302803791055,7,0.8571428571428571
USP8,0.015028124587672467,9,0.6666666666666666
USP9X,0.021669776351215603,9,0.6666666666666666
USP9Y,0.026982526286341457,1,1.0
USPL1,0.01745528028851277,12,0.5833333333333334
UST,0.022447525895127052,11,0.6363636363636364
UTF1,0.007926939754868686,7,0.42857142857142855
UTP11L,0.015222141415533803,11,0.9090909090909091
UTP14A,0.029710508813429806,9,0.8888888888888888
UTP14C,0.011562864725422983,5,0.8
UTP15,0.024444257696177023,15,0.8
UTP18,0.016904116665244755,10,0.6
UTP20,0.026864744152510847,8,0.75
UTP23,0.018327744260293977,15,0.5333333333333333
UTP3,0.015566870021461749,15,0.6
UTP6,0.02676687225109929,8,0.875
UTRN,0.0034654932445565625,8,0.125
UTS2,0.0409579610579892,7,0.8571428571428571
UTS2D,0.016296152006259466,26,0.5769230769230769
UTS2R,0.03380663002044439,8,0.875
UTY,0.011167520403065102,4,0.5
UVRAG,0.022223118156748756,12,0.75
UXS1,0.014441453982387886,11,0.9090909090909091
UXT,0.016014684041424657,13,0.38461538461538464
VAC14,0.01468175671905893,11,0.8181818181818182
VAMP1,0.009427595240390276,11,0.7272727272727273
VAMP2,-0.011705537477719973,8,0.75
VAMP3,0.02421119129100053,10,0.7
VAMP4,0.025674491277853168,12,0.75
VAMP5,0.030731045596913226,6,0.8333333333333334
VAMP8,0.04089181534184432,7,1.0
VANGL1,0.026348665957394986,12,0.8333333333333334
VANGL2,0.01782680852617223,18,0.8888888888888888
VAPA,0.022439952780669976,13,0.8461538461538461
VAPB,0.01766771484118117,8,0.875
VARS,0.009466089491410222,20,0.45
VARS2,0.015636767510515945,50,0.78
VASH1,0.015595300456609054,13,0.6923076923076923
VASH2,0.02427262176837794,18,0.8888888888888888
VASN,-0.0028830820306974714,13,0.8461538461538461
VASP,0.01564894419120472,9,0.7777777777777778
VAT1,0.018951406196890366,8,0.75
VAT1L,0.014014925012859603,10,0.9
VAV1,0.0638490118857563,4,1.0
VAV2,0.024851913521727144,5,1.0
VAV3,0.023592626135320805,10,0.7
VAX1,0.016508518834970395,12,0.6666666666666666
VAX2,0.02296691090533282,28,0.8928571428571429
VBP1,0.04062561560695911,9,1.0
VCAM1,0.08537648256561099,4,1.0
VCAN,0.032201125601902615,22,0.8181818181818182
VCL,0.012540293856108239,9,0.7777777777777778
VCP,0.026028121535827526,6,1.0
VCPIP1,0.026813069686361404,15,0.9333333333333333
VCX,0.03985417020552445,4,1.0
VCX2,0.04191743288752031,3,1.0
VCX3A,0.004086924982262531,3,0.6666666666666666
VCX3B,0.04961280334139917,4,1.0
VDAC1,0.02419052086259623,15,0.8
VDAC2,0.015251684838031642,11,0.7272727272727273
VDAC3,0.021604769379046443,12,0.75
VDR,0.02490726832226007,14,0.9285714285714286
VEGFA,-0.02872865573045272,11,1.0
VEGFB,0.014322072332874409,6,0.8333333333333334
VEGFC,0.023656802831094725,6,0.6666666666666666
VENTX,0.012015122266320158,41,0.5121951219512195
VENTXP1,0.031714715686832005,9,0.7777777777777778
VENTXP7,0.07862645906333349,2,1.0
VEPH1,-0.00112790700112462,22,0.6363636363636364
VEZF1,0.019719034040961817,7,0.7142857142857143
VEZT,0.009572093920882508,9,0.4444444444444444
VGF,0.016787816170131774,9,0.6666666666666666
VGLL1,0.05140202435066099,5,1.0
VGLL2,0.017345915096803728,10,0.9
VGLL3,0.031300231777927484,11,0.7272727272727273
VGLL4,0.016517869457460633,46,0.717391304347826
VHL,0.016233300850308517,15,0.6
VHLL,0.02926816364105782,7,1.0
VIL1,0.043353377842546344,7,1.0
VILL,0.028663251018704428,4,1.0
VIM,0.009407571284330042,18,0.7222222222222222
VIP,0.06340282248489726,3,1.0
VIPR1,0.016672667128326456,11,0.7272727272727273
VIPR2,0.020671879802138367,7,0.8571428571428571
VIT,0.024992569791037294,4,0.75
VKORC1,0.02657263809860192,8,0.75
VKORC1L1,0.005948482986505818,4,0.5
VLDLR,0.02580309981969799,3,1.0
VMA21,0.008662682237457326,5,0.8
VMAC,0.018247434891257443,12,0.8333333333333334
VMO1,0.02610220949254345,9,0.6666666666666666
VN1R1,0.022812214616216943,5,0.4
VN1R2,0.03893603447740631,5,0.6
VN1R4,0.03773015616581935,3,1.0
VN1R5,0.04060133795194129,2,1.0
VNN1,0.040379420413173266,7,0.8571428571428571
VNN2,0.026280772880371145,8,0.625
VNN3,0.024116271389778572,2,0.5
VOPP1,0.010335638299119218,5,0.6
VPRBP,0.01429347823627359,11,0.9090909090909091
VPREB1,0.03269554640522222,5,0.8
VPREB3,0.01704900200010584,1,1.0
VPS11,0.007875703207590063,10,0.7
VPS13A,0.035328313003071765,6,0.8333333333333334
VPS13B,0.027425681113556807,9,0.8888888888888888
VPS13C,0.021044128836589824,7,0.7142857142857143
VPS13D,0.023596193481164058,10,0.8
VPS16,0.008997739556686824,13,0.8461538461538461
VPS18,0.013960718852390691,11,0.8181818181818182
VPS24,0.012479910737822987,17,0.7058823529411765
VPS25,0.015119966442806939,8,0.875
VPS26A,0.014730917520751667,8,0.625
VPS26B,0.01610592627897561,16,0.875
VPS28,0.010000407278568463,14,0.5714285714285714
VPS29,0.024627815163949438,9,0.8888888888888888
VPS33A,0.01738358127361064,9,0.5555555555555556
VPS33B,0.02750770328590285,6,1.0
VPS35,0.014215419299605377,13,0.8461538461538461
VPS36,0.014824871864428145,9,0.7777777777777778
VPS37A,0.010137238260205565,9,0.4444444444444444
VPS37B,0.009817787568755815,10,0.8
VPS37C,0.012062952595855428,20,0.5
VPS37D,0.021411031178701672,13,0.8461538461538461
VPS39,0.006166036919658502,8,0.5
VPS41,0.02864687257085479,5,0.8
VPS45,0.01331042887316509,10,0.6
VPS4A,0.011583138559854942,7,0.42857142857142855
VPS4B,0.008575923919662245,10,0.5
VPS52,0.017041154946652558,36,0.7777777777777778
VPS53,0.017932920202961458,11,0.6363636363636364
VPS54,0.021782064777890554,17,0.5882352941176471
VPS72,0.026769276158438368,9,1.0
VPS8,0.021789832566060333,15,0.6
VRK1,0.014343733468935152,16,0.5625
VRK2,0.020244330289687015,13,0.6153846153846154
VRK3,0.02786113928955158,15,1.0
VSIG1,0.044155862671146386,3,0.6666666666666666
VSIG10,0.015987735993645745,6,1.0
VSIG10L,0.06169144383963281,3,1.0
VSIG2,0.04903185447835931,4,1.0
VSIG4,0.058532901681860754,4,1.0
VSIG8,0.035558840309340665,5,1.0
VSNL1,0.0280205453497158,19,0.7368421052631579
VSTM1,0.02773563649659493,5,0.8
VSTM2A,0.027206802585256453,12,0.75
VSTM2B,0.01579068238895725,5,0.6
VSTM2L,0.024822115036638285,8,0.75
VSX1,0.010226091524113308,11,0.6363636363636364
VSX2,0.03551801786276178,10,1.0
VTA1,0.010831021856184559,11,0.6363636363636364
VTCN1,0.02179650110395258,6,1.0
VTI1A,0.014472624171815916,15,0.6666666666666666
VTI1B,0.010102501069024494,13,0.5384615384615384
VTN,0.02702051642907374,7,0.7142857142857143
VTRNA1-1,0.03777614692077112,8,0.875
VTRNA1-2,0.02254145191907425,7,0.5714285714285714
VTRNA1-3,0.039539330507020645,9,0.8888888888888888
VWA1,-0.02766005644385143,9,0.7777777777777778
VWA2,0.025876177290555986,13,0.8461538461538461
VWA3A,0.0226863908115171,3,0.6666666666666666
VWA3B,0.020607019057597195,13,0.5384615384615384
VWA5A,0.02654254321950701,12,0.9166666666666666
VWA5B1,0.03953698265977289,9,1.0
VWA5B2,0.007901919629496932,11,0.7272727272727273
VWC2,0.01829633274537508,13,0.6923076923076923
VWC2L,0.04189467665286151,7,0.8571428571428571
VWCE,0.01387091061080924,11,0.9090909090909091
VWDE,0.02766898464643812,11,0.7272727272727273
VWF,0.0471010994688813,6,0.8333333333333334
WAC,0.012689490101119145,16,0.75
WAPAL,0.009639096085929012,14,0.42857142857142855
WARS,0.020537252399238485,15,0.8666666666666667
WARS2,0.02442760292892429,8,0.75
WAS,0.04363757676397003,7,1.0
WASF1,0.021477030428198596,17,0.7058823529411765
WASF2,0.028960391330772932,21,0.8571428571428571
WASF3,0.017937908842018544,18,0.6111111111111112
WASH2P,0.035886895980545286,2,1.0
WASH5P,0.008394172713088954,3,1.0
WASL,0.006954263305922726,7,0.5714285714285714
WBP1,0.026884287432169942,12,1.0
WBP11,0.02393003341049251,15,0.8666666666666667
WBP11P1,-0.10828665964905138,3,1.0
WBP2,0.0165403528814496,11,1.0
WBP2NL,0.01839132326794874,7,0.42857142857142855
WBP4,0.014683592581836722,12,0.5833333333333334
WBP5,0.023176346650116402,6,0.8333333333333334
WBSCR16,0.015881137269312753,11,0.6363636363636364
WBSCR17,0.019465147470786145,12,0.6666666666666666
WBSCR22,0.011734206967125115,16,0.5
WBSCR26,-0.024831550563411672,2,1.0
WBSCR27,0.024150576135859952,12,0.8333333333333334
WBSCR28,0.03102584982865216,7,0.8571428571428571
WDFY1,0.026296090914937998,5,1.0
WDFY2,0.014069601614876814,10,0.5
WDFY3,0.01591778314370088,19,0.3157894736842105
WDFY4,0.03858713958987389,18,0.8333333333333334
WDHD1,0.02200586281206163,13,0.6923076923076923
WDR1,0.02340825455436842,8,0.875
WDR11,0.021559365941531225,9,0.8888888888888888
WDR12,0.023062289503002185,10,0.4
WDR13,0.02485422903438857,16,0.8125
WDR16,0.02583931393616567,13,0.6923076923076923
WDR17,0.02515232568427037,15,0.8
WDR18,0.01398033166369713,8,0.625
WDR19,0.01920660069008673,11,0.6363636363636364
WDR20,0.014887577901697134,9,0.6666666666666666
WDR24,0.020366171026294302,13,0.6153846153846154
WDR25,0.01763406796799636,14,0.9285714285714286
WDR26,0.019286024817158937,14,0.6428571428571429
WDR27,0.016028814952080177,19,0.6842105263157895
WDR3,0.01929295176130277,19,0.7894736842105263
WDR31,0.02077616023904533,6,0.8333333333333334
WDR33,0.01862492007583105,11,0.7272727272727273
WDR34,0.020100883503532323,5,0.6
WDR35,0.020132361020363428,10,0.8
WDR36,0.015407750478182249,11,0.45454545454545453
WDR37,0.012595433956710698,22,0.6363636363636364
WDR38,0.025472833266461086,3,1.0
WDR4,0.012248093403481632,11,0.5454545454545454
WDR41,0.026070561367781277,5,0.8
WDR43,0.00947268004661582,6,0.8333333333333334
WDR44,0.019121998605406386,11,0.7272727272727273
WDR45,0.02154976965390232,23,0.6956521739130435
WDR45L,0.03711153565306093,4,0.75
WDR46,0.028038576737446773,40,0.9
WDR47,0.02260927993150025,19,0.8421052631578947
WDR48,0.025294452056183598,7,0.7142857142857143
WDR49,0.043537319334687075,4,0.75
WDR5,0.02205342474662318,7,0.8571428571428571
WDR51A,0.021757915475686354,15,0.8666666666666667
WDR51B,0.01618488975440307,9,0.7777777777777778
WDR52,0.024904373751590023,11,0.36363636363636365
WDR53,0.015283769496492553,15,0.6666666666666666
WDR54,0.02185826403287977,10,0.9
WDR55,0.011008831972996893,12,0.5833333333333334
WDR59,0.012381753235710353,10,0.6
WDR5B,0.015478597493589822,14,0.7857142857142857
WDR6,0.017729624577691977,12,0.75
WDR60,0.02330977616775035,11,0.7272727272727273
WDR61,0.02681179682522271,4,1.0
WDR62,0.021753802410929876,11,0.8181818181818182
WDR63,0.03006907113790481,8,1.0
WDR64,0.04062627662106862,3,1.0
WDR65,0.012950579972348945,16,0.6875
WDR66,0.027984260212826188,11,0.7272727272727273
WDR67,0.049027086562757546,7,0.8571428571428571
WDR69,0.013181465261606155,9,0.5555555555555556
WDR7,0.014954777890099892,12,0.6666666666666666
WDR70,0.023516041741714053,11,0.9090909090909091
WDR72,0.03055031813294273,8,0.75
WDR73,0.020046658665534962,11,0.9090909090909091
WDR74,0.01882371326905486,6,0.3333333333333333
WDR75,0.02251684043687895,12,0.8333333333333334
WDR76,0.015378451828771346,11,0.5454545454545454
WDR77,0.014824173195923177,8,0.75
WDR78,0.03211586069244074,11,0.6363636363636364
WDR8,0.016105004952091787,32,0.65625
WDR81,0.008739882097129132,37,0.7837837837837838
WDR82,0.01420518650700376,12,0.9166666666666666
WDR85,0.027010707070656476,6,0.8333333333333334
WDR86,0.02134474654293164,9,0.8888888888888888
WDR87,0.020119842575215804,13,0.7692307692307693
WDR88,0.005124730600354542,14,0.6428571428571429
WDR89,0.021702899596393863,20,0.85
WDR90,-0.003985942563507312,9,1.0
WDR91,0.01104036591333581,10,0.8
WDR92,0.024529837806120367,12,0.9166666666666666
WDR93,0.015960310578469722,18,0.7777777777777778
WDSUB1,0.019738962313783984,8,0.75
WDTC1,0.022681608032862774,15,0.8666666666666667
WDYHV1,0.017340694494215034,6,0.5
WEE1,0.021169023725606875,16,0.875
WEE2,0.039613766137197776,2,1.0
WFDC1,0.024527684496467396,10,1.0
WFDC10A,0.004838626406596436,5,1.0
WFDC10B,0.042340290309052564,8,0.875
WFDC11,0.04776856155602245,2,1.0
WFDC12,0.0527339649393509,5,1.0
WFDC13,0.04420371025129014,3,1.0
WFDC2,0.02047976092380667,11,0.8181818181818182
WFDC3,0.023262776826555618,19,0.8421052631578947
WFDC5,0.03873943143828183,8,1.0
WFDC6,0.047522537338007695,5,0.8
WFDC8,0.03521204205104911,1,1.0
WFDC9,0.023059730085910425,13,0.9230769230769231
WFIKKN1,0.03443599876387214,8,1.0
WFIKKN2,0.01352225658841538,25,0.8
WFS1,0.026082295524272048,14,0.7857142857142857
WHAMM,0.019141573432854265,12,0.8333333333333334
WHSC1,0.025394506079681828,19,0.8947368421052632
WHSC1L1,0.014602503101436544,13,0.6923076923076923
WHSC2,0.011825314934385699,11,0.7272727272727273
WIBG,0.017105498153788392,19,0.8947368421052632
WIF1,0.03001326049927518,8,0.75
WIPF1,0.005449238615841382,31,0.8064516129032258
WIPF2,0.022750671857627025,11,0.7272727272727273
WIPF3,0.043625123884769856,5,0.8
WIPI1,0.014718488583176573,6,0.6666666666666666
WIPI2,0.01582367314808613,20,0.85
WISP1,0.022281528560168025,9,0.8888888888888888
WISP2,0.025722352186479728,6,1.0
WISP3,0.006205698179889718,9,0.6666666666666666
WIT1,0.010530303707088502,11,0.7272727272727273
WIZ,0.019561878716271488,16,0.75
WNK1,0.02360681073616588,9,0.8888888888888888
WNK2,0.005096276346861101,5,1.0
WNK3,0.023830428242955577,7,0.8571428571428571
WNK4,0.004289801113656296,12,0.9166666666666666
WNT1,0.012080465258245427,13,0.38461538461538464
WNT10A,0.025268956980458255,8,0.875
WNT10B,-0.013083426348779773,9,0.6666666666666666
WNT11,0.019147576989571657,6,0.8333333333333334
WNT16,0.03408601795301476,14,0.9285714285714286
WNT2,0.014558316144034687,12,0.6666666666666666
WNT2B,0.02326743215593328,21,0.9047619047619048
WNT3,0.024821077665023564,15,0.8666666666666667
WNT3A,0.021567416631325914,6,1.0
WNT4,0.008347546809582995,6,0.8333333333333334
WNT5A,0.01623321528280002,14,0.7857142857142857
WNT5B,0.028403311697590958,21,0.8095238095238095
WNT6,0.01678703258861,5,0.6
WNT7A,0.020387311250650353,6,0.8333333333333334
WNT7B,0.02758244049403853,5,1.0
WNT8A,0.03441264337646245,4,0.75
WNT8B,0.03105638126926111,6,0.5
WNT9A,0.02676532880516442,7,0.7142857142857143
WNT9B,0.012121314743156529,7,0.5714285714285714
WRAP53,0.0221104414967732,30,0.7666666666666667
WRB,0.01035405555102587,20,0.85
WRN,0.01998636105554719,39,0.5897435897435898
WRNIP1,0.013924037110787473,15,0.7333333333333333
WSB1,0.006118842191343167,14,0.7142857142857143
WSB2,0.037155719900560005,5,0.8
WSCD1,0.030491486242287317,15,0.8
WSCD2,0.03543977121405204,21,0.9047619047619048
WT1,0.012535062282048624,13,0.7692307692307693
WTAP,0.016381333920389218,11,0.7272727272727273
WTIP,0.009001775708465186,6,0.6666666666666666
WWC1,0.02060112141849381,8,0.875
WWC2,0.018663846027631825,6,0.8333333333333334
WWC3,0.04152405071555358,7,0.8571428571428571
WWOX,0.01892589514924637,6,0.8333333333333334
WWP1,0.014820239146655832,19,0.47368421052631576
WWP2,-0.06389771826552161,15,0.8
WWTR1,-0.001663368129220055,21,0.8095238095238095
XAB2,0.014041484000458064,11,0.9090909090909091
XAF1,0.06488085678775664,11,0.9090909090909091
XAGE3,0.031742149338989084,9,0.8888888888888888
XAGE5,0.03421594854285984,6,0.8333333333333334
XBP1,0.014151590350466132,9,0.6666666666666666
XCL1,0.04209960797584359,3,0.6666666666666666
XCL2,0.0348399391456678,4,0.5
XCR1,0.032960570180170304,8,0.75
XDH,0.031308312184098123,3,1.0
XIAP,0.031959864066708595,15,0.7333333333333333
XIRP1,0.048703127958020224,11,1.0
XIRP2,0.05550003394537262,1,1.0
XIST,0.019917594086904893,5,0.8
XK,0.020625567592772415,6,0.8333333333333334
XKR3,0.040142499186376725,2,0.5
XKR4,0.026736024029305448,9,1.0
XKR5,0.017857137858892477,9,0.5555555555555556
XKR6,0.012349740760265737,13,0.5384615384615384
XKR7,0.027399465084871222,7,0.8571428571428571
XKR8,0.018690118949745396,12,0.75
XKR9,0.019198951083790054,13,0.6923076923076923
XKRX,0.026678942774500263,9,0.7777777777777778
XPA,0.017199858590406732,3,1.0
XPC,0.015983803001295545,14,0.7857142857142857
XPNPEP1,0.010995256178817796,11,0.6363636363636364
XPNPEP2,0.031931403780681926,6,0.6666666666666666
XPNPEP3,0.030321051530797814,15,0.8666666666666667
XPO1,0.021358448324965692,19,0.6842105263157895
XPO4,0.01198196326276749,7,0.5714285714285714
XPO5,0.014723659973479027,11,0.7272727272727273
XPO6,0.017318198212962366,6,1.0
XPO7,0.014681155681032185,7,0.7142857142857143
XPOT,-0.04239968665964016,7,0.7142857142857143
XPR1,0.020581112925456994,8,0.875
XRCC1,0.010515770390200373,8,1.0
XRCC2,0.025557245070558718,8,0.625
XRCC3,0.014290943480396683,16,0.875
XRCC4,0.023345116806687664,19,0.6842105263157895
XRCC5,0.015451625963684937,8,0.5
XRCC6,0.015703761708556935,17,0.8235294117647058
XRCC6BP1,0.009492604712794488,4,0.75
XRN1,0.02206823699684643,4,0.75
XRN2,0.01741655870067263,9,0.5555555555555556
XRRA1,0.011145206095338974,18,0.7777777777777778
XYLB,0.010469089189986423,4,0.25
XYLT1,0.020394265666973072,6,0.6666666666666666
XYLT2,0.02475318293968547,7,0.7142857142857143
YAF2,0.025427739898627084,7,0.5714285714285714
YAP1,0.023587628211205396,12,0.75
YARS,0.01464272903561544,13,0.9230769230769231
YARS2,0.02769633799760372,13,1.0
YBX1,0.008044189280528894,9,0.8888888888888888
YBX2,0.014240963700636286,15,0.7333333333333333
YDJC,0.012175885840197468,10,0.9
YEATS2,0.025441777660594283,10,0.9
YEATS4,0.033460001978068296,7,1.0
YES1,0.024930205276376176,7,0.7142857142857143
YIF1A,0.011710219017083743,11,0.6363636363636364
YIF1B,0.01818508358285295,14,0.8571428571428571
YIPF1,0.02531051352780474,10,0.9
YIPF2,0.0059926734490420635,14,0.6428571428571429
YIPF3,0.014295724210179892,10,0.8
YIPF4,0.023273623641124286,10,0.7
YIPF5,0.019081837336654042,11,0.7272727272727273
YIPF6,0.011093762826198035,9,0.5555555555555556
YIPF7,0.07166980453803598,1,1.0
YJEFN3,0.02246439887363557,5,0.8
YKT6,0.02472267606885148,8,0.875
YLPM1,0.019142357250867825,12,0.5833333333333334
YME1L1,0.016923585759649466,13,0.9230769230769231
YOD1,-0.01613632415580683,13,0.8461538461538461
YPEL1,0.00877310912015136,14,0.8571428571428571
YPEL2,0.013462639703510146,16,0.5625
YPEL3,0.019787744089866048,13,0.8461538461538461
YPEL4,0.04252924482243484,7,0.8571428571428571
YPEL5,0.021197368598681394,19,0.7368421052631579
YRDC,0.005486328065834044,7,0.7142857142857143
YSK4,0.030064430919474028,1,1.0
YTHDC1,0.021297079924644576,14,0.7142857142857143
YTHDC2,0.020019407234735713,8,0.75
YTHDF1,0.004891478098485463,11,0.9090909090909091
YTHDF2,0.014124458901091323,13,0.5384615384615384
YTHDF3,0.01213402638526878,11,0.6363636363636364
YWHAB,0.010727502573256227,9,0.5555555555555556
YWHAE,0.016121594126612293,4,1.0
YWHAG,0.013012956321300543,13,0.6153846153846154
YWHAH,0.014008635677234253,12,0.8333333333333334
YWHAQ,-0.009306808753958205,9,0.7777777777777778
YWHAZ,0.01820062811450333,27,0.7407407407407407
YY1,0.014321739106067826,10,1.0
YY1AP1,0.013584220823335519,16,0.8125
YY2,0.020406217472983233,9,0.4444444444444444
ZACN,0.042059243082719515,7,1.0
ZADH2,0.019327160091817102,10,1.0
ZAK,0.018997970249535603,17,0.5882352941176471
ZAN,0.026666710182324204,3,0.6666666666666666
ZAP70,0.03733214239402485,24,0.8333333333333334
ZAR1,0.011183906648036111,10,0.7
ZAR1L,0.02478135372081317,9,0.7777777777777778
ZBBX,0.026360271018155332,13,0.6153846153846154
ZBED2,0.005589981398182736,5,0.6
ZBED3,0.022837055469508396,22,0.7727272727272727
ZBED4,0.021973909506230238,14,0.7857142857142857
ZBED5,0.015018422535504323,12,0.8333333333333334
ZBP1,0.02645129295965413,5,0.8
ZBTB1,0.01383017978858207,19,0.6842105263157895
ZBTB10,0.028141719570221747,10,0.7
ZBTB11,0.023828382256103585,11,0.9090909090909091
ZBTB12,0.015774860727739405,35,0.6857142857142857
ZBTB16,0.019583997592720313,15,0.7333333333333333
ZBTB17,0.009597987765208926,18,0.8333333333333334
ZBTB2,0.012850883505101529,10,0.7
ZBTB20,0.022347088677000384,62,0.6612903225806451
ZBTB22,0.030047206476955274,24,0.7916666666666666
ZBTB24,0.027333133737176073,5,0.8
ZBTB25,0.015269887803905039,15,0.6666666666666666
ZBTB26,0.027680361087870576,7,0.8571428571428571
ZBTB3,0.0304396421176807,11,0.8181818181818182
ZBTB32,0.020733207757304084,5,0.8
ZBTB33,0.027535912772167426,10,0.9
ZBTB34,0.02089398766463473,4,0.75
ZBTB37,0.023680372959854812,23,0.8695652173913043
ZBTB38,0.012399671959090431,36,0.75
